,Propeller,Motor,thrust_max_volt,thrust_max_power,thrust_max_amps,efficiency_max_volt,efficiency_max_power,efficiency_max_amps,current_max_volt,current_max_power,current_max_amps,Hover_time_3x_total,WeightForce,radius,pitch,Kv,Kt,Voltage,Weight
24008,apc_propellers_18x10,t_motor_AT4120KV500,240.95999999999998,212.76000000000002,162.3,80.02999999999999,82.46,86.98,988.2,795.2399999999999,473.7,1560.8924550000002,65.0949936,228.6,254.0,520.9998169543567,0.019098593171027443,14.8,0.0026276833740000003
24011,apc_propellers_18x10,t_motor_AT4125KV540,264.24,230.1,169.97999999999996,77.35000000000001,79.74,83.21,1253.2800000000002,952.32,536.82,1461.681975,65.0979309,228.6,254.0,521.0646328261853,0.01768388256576615,14.8,0.0029276833739999997
24048,apc_propellers_18x10,t_motor_MN3520KV400,165.06,177.0,129.3,83.12,80.47000000000001,92.43,399.66,454.61999999999995,240.0,2058.489075,65.0901108,228.6,254.0,521.8640285787391,0.0238732414637843,14.8,0.0021296833739999996
24059,apc_propellers_18x10,t_motor_MN5212KV420,172.8,192.42,158.28,81.21,77.36,84.64,456.0,554.82,378.9599999999999,1965.828918,65.0916977,228.6,254.0,522.1016867754443,0.022736420441699334,14.8,0.0022916833740000003
24099,apc_propellers_18x10E,kde_direct_KDE3520XF_400,189.42,208.62000000000003,144.72,83.58,79.89999999999999,91.56,429.78,513.66,284.21999999999997,2045.336793,65.0879364,228.6,254.0,522.9658983998268,0.0239,14.8,0.001907895786
24103,apc_propellers_18x10E,kde_direct_KDE4215XF_465,209.64,209.52000000000004,162.83999999999997,75.01,75.02999999999999,81.2,587.64,587.0400000000001,391.56,1792.4771130000001,65.0882339,228.6,254.0,523.052319562265,0.0205,14.8,0.0019378957859999997
24106,apc_propellers_18x10E,kde_direct_KDE5215XF_435,260.46,247.08,186.96,88.89,90.0,95.44,765.3599999999999,707.28,454.74000000000007,1822.005615,65.0947037,228.6,254.0,523.1171354340937,0.022,14.8,0.0025978957859999993
24108,apc_propellers_18x10E,kde_direct_KDE600XF_530_G3,629.6400000000001,346.14,184.8,76.27999999999999,75.02,83.89999999999999,1841.5800000000002,1468.32,555.78,1390.916931,65.098526,228.6,254.0,523.1603460153128,0.018,22.200000000000003,0.0029878957859999994
24113,apc_propellers_18x10E,kde_direct_KDE700XF_535_G3,1204.86,544.2,227.4,78.84000000000002,82.99,86.3,3916.4399999999996,1877.76,795.78,1039.918122,65.1064606,228.6,254.0,523.2683724683607,0.0178,29.6,0.003797895786
24154,apc_propellers_18x10E,t_motor_AT4120KV500,283.26,248.1,177.54,80.22000000000001,82.56,86.89999999999999,1001.6400000000001,803.4599999999999,473.7,1448.596893,65.0914688,228.6,254.0,524.1541893833527,0.019098593171027443,14.8,0.0022678957859999997
24157,apc_propellers_18x10E,t_motor_AT4125KV540,313.08,264.66,182.88,77.89,79.98,83.3,1248.36,960.06,536.82,1440.996369,65.0944061,228.6,254.0,524.2190052551813,0.01768388256576615,14.8,0.002567895785999999
24160,apc_propellers_18x10E,t_motor_AT4130KV450,697.8,264.06,182.64000000000001,94.38,95.07,99.07,1495.02,843.5400000000001,473.7,1541.3864130000002,65.0975266,228.6,254.0,524.28382112701,0.02122065907891938,22.200000000000003,0.0028858957859999993
24194,apc_propellers_18x10E,t_motor_MN3520KV400,184.85999999999999,192.72,127.97999999999999,81.39,79.59000000000002,90.97000000000001,420.06,461.16,240.0,1954.728699,65.086586,228.6,254.0,525.0184010077351,0.0238732414637843,14.8,0.0017698957859999997
24205,apc_propellers_18x10E,t_motor_MN5212KV420,195.05999999999997,216.95999999999998,169.62,79.81,76.82,83.84000000000002,477.47999999999996,561.0,378.9599999999999,1935.508668,65.0881729,228.6,254.0,525.2560592044402,0.022736420441699334,14.8,0.0019318957860000002
24225,apc_propellers_18x10E,t_motor_U7_V2.0KV490,186.47999999999996,215.28,124.91999999999999,89.39,87.14,93.42,519.24,665.16,277.92,1691.452515,65.0911179,228.6,254.0,525.6881650166315,0.01948836037859943,11.100000000000001,0.0022318957859999997
24252,apc_propellers_18x12,kde_direct_KDE5215XF_435,210.83999999999997,193.86,155.58,85.90999999999998,88.59000000000002,95.54,856.44,730.98,454.74000000000007,1737.538329,65.0989304,228.6,304.8,526.2715078630897,0.022,14.8,0.0030292598760000003
24300,apc_propellers_18x12,t_motor_AT4120KV500,228.72,192.36,148.56,77.38,81.59000000000002,87.23,1148.94,832.0800000000002,473.7,1428.652863,65.0956955,228.6,304.8,527.3085618123487,0.019098593171027443,14.8,0.0026992598760000003
24303,apc_propellers_18x12,t_motor_AT4125KV540,252.83999999999997,209.16000000000003,156.3,75.04,79.17,83.61,1489.5,1001.1,536.82,1293.204072,65.0986328,228.6,304.8,527.3733776841773,0.01768388256576615,14.8,0.002999259876
24351,apc_propellers_18x12,t_motor_MN5212KV420,162.54,168.6,140.52,78.42,75.46,84.04,498.36,571.86,378.9599999999999,1825.642821,65.0923996,228.6,304.8,528.4104316334362,0.022736420441699334,14.8,0.002363259876
24371,apc_propellers_18x12,t_motor_U7_V2.0KV490,159.12,171.0,116.93999999999998,88.86,86.54,94.37,554.76,684.9,277.92,1595.2776480000002,65.0953445,228.6,304.8,528.8425374456275,0.01948836037859943,11.100000000000001,0.002663259876
24405,apc_propellers_18x12E,kde_direct_KDE700XF_535_G3,1174.5,347.34,185.82,77.31,78.36,86.27,4448.5199999999995,2231.52,795.78,1187.7591240000002,65.1065216,228.6,304.8,529.5771173263527,0.0178,29.6,0.0038038831740000003
24517,apc_propellers_18x12E,t_motor_U7_V2.0KV490,178.62,188.7,112.08000000000001,86.59000000000002,85.5,93.63,646.8,711.0,277.92,1497.016023,65.0911713,228.6,304.8,531.9969098746235,0.01948836037859943,11.100000000000001,0.0022378831739999997
24551,apc_propellers_18x12WE,kde_direct_KDE700XF_535_G3,1288.26,406.74000000000007,183.23999999999998,77.93,79.72000000000001,86.29,4413.4800000000005,2179.44,795.78,1033.546875,65.1068192,228.6,304.8,532.7314897553487,0.0178,29.6,0.003834092268
24598,apc_propellers_18x12WE,t_motor_AT4130KV450,773.5199999999999,222.83999999999997,149.04,95.62,92.63,98.77,1529.1600000000003,931.8,473.7,1264.014588,65.0978775,228.6,304.8,533.746938413998,0.02122065907891938,22.200000000000003,0.002922092267999999
24663,apc_propellers_18x12WE,t_motor_U7_V2.0KV490,187.5,190.56,109.2,85.07,84.76,93.51,712.32,731.16,277.92,1517.014527,65.0914688,228.6,304.8,535.1512823036195,0.01948836037859943,11.100000000000001,0.0022680922679999996
24809,apc_propellers_18x14,t_motor_U7_V2.0KV490,157.32,165.78,116.93999999999998,88.06,86.60000000000001,95.69,632.5800000000002,709.5600000000001,277.92,1380.700377,65.0957108,228.6,355.6,538.3056547326155,0.01948836037859943,11.100000000000001,0.0027005449739999996
24827,apc_propellers_18x5_5MR,kde_direct_KDE3510XF_475,196.86,192.78,128.4,75.61,75.86,80.83,294.06,288.06,189.47999999999996,2217.215331,65.0831223,228.6,139.7,538.6945499635876,0.0201,14.8,0.0014160471299999998
24833,apc_propellers_18x5_5MR,kde_direct_KDE4215XF_465,269.7,344.88,266.34,89.21,87.01,89.3,395.58000000000004,504.36,391.56,2181.97815,65.087532,228.6,139.7,538.824181707245,0.0205,14.8,0.00186604713
24838,apc_propellers_18x5_5MR,kde_direct_KDE600XF_530_G3,773.1600000000001,748.02,377.0400000000001,85.24,86.0,89.73,1285.86,1164.0,555.78,1879.439574,65.0978165,228.6,139.7,538.9322081602928,0.018,22.200000000000003,0.00291604713
24843,apc_propellers_18x5_5MR,kde_direct_KDE700XF_535_G3,1485.96,956.4,555.72,84.08,89.31,91.7,3309.3,1595.3399999999997,795.78,1731.1364130000002,65.1057587,228.6,139.7,539.0402346133407,0.0178,29.6,0.0037260471300000005
24882,apc_propellers_18x5_5MR,t_motor_AT3530KV580,347.1,339.36,226.26000000000002,80.22000000000001,80.33,81.25,630.72,609.36,410.52000000000004,1670.857362,65.0903549,228.6,139.7,539.8828409471136,0.016464304457782276,14.8,0.00215404713
24884,apc_propellers_18x5_5MR,t_motor_AT4120KV500,346.32000000000005,420.5400000000001,302.52000000000004,92.57,91.87,92.98,544.92,654.0600000000001,473.7,1887.8704830000001,65.0907593,228.6,139.7,539.9260515283327,0.019098593171027443,14.8,0.00219604713
24885,apc_propellers_18x5_5MR,t_motor_AT4120KV560,358.38,409.74000000000007,286.56,83.94,83.60000000000001,84.35000000000001,631.26,715.9199999999998,505.25999999999993,1678.6228650000003,65.0904694,228.6,139.7,539.9476568189423,0.017052315331274503,14.8,0.00216604713
24887,apc_propellers_18x5_5MR,t_motor_AT4125KV540,370.26,456.36,317.76,88.21,87.79,88.42,629.4,765.66,536.82,1716.832581,65.0937042,228.6,139.7,539.9908674001614,0.01768388256576615,14.8,0.00249604713
24923,apc_propellers_18x5_5MR,t_motor_MN3515KV400,204.6,258.42,150.72,91.22000000000001,87.77,95.44,258.06,327.71999999999997,189.47999999999996,2602.901733,65.0835876,228.6,139.7,540.7686578621056,0.0238732414637843,14.8,0.00146404713
24924,apc_propellers_18x5_5MR,t_motor_MN3520KV400,238.32,318.12,186.6,96.51,93.44,98.82,305.52000000000004,404.94,240.0,2426.19873,65.0858841,228.6,139.7,540.7902631527152,0.0238732414637843,14.8,0.0016980471299999998
24926,apc_propellers_18x5_5MR,t_motor_MN4010KV475,203.33999999999997,171.9,126.84,75.89,77.75,80.76,307.44,258.3,189.47999999999996,2134.565919,65.0808868,228.6,139.7,540.8334737339343,0.020103782285292044,14.8,0.00118804713
24930,apc_propellers_18x5_5MR,t_motor_MN4012KV480,257.52000000000004,250.92,120.84,83.84000000000002,84.13,88.52999999999999,393.9,379.86,183.18,2048.470092,65.0819397,228.6,139.7,540.9198948963725,0.019894367886486918,14.8,0.00129604713
24935,apc_propellers_18x5_5MR,t_motor_MN5212KV420,251.64,367.14,284.82,94.77,90.96,93.63,337.02000000000004,485.88000000000005,378.9599999999999,2337.056031,65.087471,228.6,139.7,541.0279213494204,0.022736420441699334,14.8,0.0018600471299999998
24952,apc_propellers_18x5_5MR,t_motor_U5KV400,130.56,246.9,148.98,97.31,88.32,95.52,164.82,316.86,189.47999999999996,2609.711793,65.0842972,228.6,139.7,541.3952112897829,0.0238732414637843,11.100000000000001,0.00153604713
24955,apc_propellers_18x5_5MR,t_motor_U7_V2.0KV490,204.12000000000003,350.94,176.58,97.74,95.86,98.05,319.97999999999996,547.38,277.92,2026.366149,65.0904083,228.6,139.7,541.4600271616115,0.01948836037859943,11.100000000000001,0.0021600471299999995
24973,apc_propellers_18x6W,kde_direct_KDE3510XF_475,190.62,189.78,127.2,77.04,77.09000000000002,81.86,286.26,285.0,189.47999999999996,2198.275086,65.0874634,228.6,152.4,541.8489223925836,0.0201,14.8,0.0018596581499999998
24979,apc_propellers_18x6W,kde_direct_KDE4215XF_465,259.92,339.66,266.52000000000004,90.59000000000002,88.2,90.37,381.6,498.06,391.56,2150.583984,65.0918732,228.6,152.4,541.978554136241,0.0205,14.8,0.0023096581500000003
24984,apc_propellers_18x6W,kde_direct_KDE600XF_530_G3,746.82,735.4199999999998,390.3,85.52,86.54,90.51,1304.1600000000003,1162.68,555.78,1857.931275,65.1021652,228.6,152.4,542.0865805892888,0.018,22.200000000000003,0.0033596581499999996
24989,apc_propellers_18x6W,kde_direct_KDE700XF_535_G3,1360.6200000000001,878.88,549.12,83.14,89.54,92.35000000000001,3612.0600000000004,1618.6799999999998,795.78,1726.0263059999997,65.1101074,228.6,152.4,542.1946070423367,0.0178,29.6,0.00416965815
25028,apc_propellers_18x6W,t_motor_AT3530KV580,332.28000000000003,329.7,222.95999999999998,81.09000000000002,81.11,81.94,604.38,599.88,410.52000000000004,1656.10968,65.094696,228.6,152.4,543.0372133761095,0.016464304457782276,14.8,0.0025976581500000004
25030,apc_propellers_18x6W,t_motor_AT4120KV500,331.56,414.17999999999995,304.56,93.55,92.75,93.83,522.24,645.3599999999999,473.7,1872.98529,65.095108,228.6,152.4,543.0804239573287,0.019098593171027443,14.8,0.00263965815
25031,apc_propellers_18x6W,t_motor_AT4120KV560,342.78000000000003,403.44,288.3,84.76,84.36,85.07,604.74,705.9599999999999,505.25999999999993,1666.4760119999999,65.0948181,228.6,152.4,543.1020292479383,0.017052315331274503,14.8,0.0026096581499999998
25033,apc_propellers_18x6W,t_motor_AT4125KV540,353.82000000000005,438.84,314.1,89.01,88.51,89.15999999999998,602.7,756.6,536.82,1701.3808589999999,65.098053,228.6,152.4,543.1452398291574,0.01768388256576615,14.8,0.00293965815
25069,apc_propellers_18x6W,t_motor_MN3515KV400,198.05999999999997,255.3,149.46,92.92,89.3,96.67,250.97999999999996,324.12,189.47999999999996,2585.694396,65.0879364,228.6,152.4,543.9230302911016,0.0238732414637843,14.8,0.0019076581499999998
25072,apc_propellers_18x6W,t_motor_MN4010KV475,196.86,167.16000000000003,124.26000000000002,77.27999999999999,78.92,81.76,299.1,255.47999999999996,189.47999999999996,2117.65155,65.0852356,228.6,152.4,543.9878461629303,0.020103782285292044,14.8,0.0016316581500000003
25076,apc_propellers_18x6W,t_motor_MN4012KV480,248.4,244.32,118.32,85.15999999999998,85.27999999999999,89.43,380.64,374.88,183.18,2032.949157,65.0862885,228.6,152.4,544.0742673253685,0.019894367886486918,14.8,0.00173965815
25081,apc_propellers_18x6W,t_motor_MN5212KV420,242.82,361.56,285.12,96.3,92.29,94.87,325.86,480.41999999999996,378.9599999999999,2315.169249,65.0918198,228.6,152.4,544.1822937784164,0.022736420441699334,14.8,0.0023036581500000004
25098,apc_propellers_18x6W,t_motor_U5KV400,125.64,243.6,147.6,98.87,89.85000000000001,96.75,160.2,313.38,189.47999999999996,2582.383485,65.0886459,228.6,152.4,544.5495837187789,0.0238732414637843,11.100000000000001,0.00197965815
25101,apc_propellers_18x6W,t_motor_U7_V2.0KV490,194.22,344.0400000000001,175.62,98.65999999999998,96.79,98.85000000000001,306.3,539.28,277.92,2014.875,65.0947571,228.6,152.4,544.6143995906076,0.01948836037859943,11.100000000000001,0.00260365815
25121,apc_propellers_18x8,kde_direct_KDE3520XF_400,193.32,226.97999999999996,162.47999999999996,92.19,86.89,98.02999999999999,384.5400000000001,495.6,284.21999999999997,2406.368043,65.0914154,228.6,203.2,545.0465054027987,0.0239,14.8,0.0022627846020000005
25125,apc_propellers_18x8,kde_direct_KDE4215XF_465,212.1,222.9,178.73999999999998,82.37,81.11,86.69,521.52,563.88,391.56,2019.452637,65.091713,228.6,203.2,545.1329265652371,0.0205,14.8,0.0022927846019999997
25135,apc_propellers_18x8,kde_direct_KDE700XF_535_G3,1290.6600000000003,426.78,241.2,88.18,85.11,90.68,2649.0,1968.6,795.78,1599.966432,65.1099396,228.6,203.2,545.3489794713327,0.0178,29.6,0.004152784602000001
25174,apc_propellers_18x8,t_motor_AT3530KV580,278.16,224.28,162.12,75.02,78.02999999999999,80.99,1006.38,697.62,410.52000000000004,1546.122804,65.0945358,228.6,203.2,546.1915858051055,0.016464304457782276,14.8,0.0025807846020000002
25176,apc_propellers_18x8,t_motor_AT4120KV500,277.56,256.62,191.4,86.69,87.95,91.76,866.7600000000001,765.48,473.7,1776.5183729999999,65.0949478,228.6,203.2,546.2347963863247,0.019098593171027443,14.8,0.002622784602
25177,apc_propellers_18x8,t_motor_AT4120KV560,289.8,253.14,185.4,79.01,80.73,83.64999999999999,1040.22,839.94,505.25999999999993,1559.571351,65.0946503,228.6,203.2,546.2564016769343,0.017052315331274503,14.8,0.002592784602
25179,apc_propellers_18x8,t_motor_AT4125KV540,302.58,272.64,197.1,83.58,84.82,87.69,1075.44,912.78,536.82,1595.328552,65.0978851,228.6,203.2,546.2996122581534,0.01768388256576615,14.8,0.0029227846019999996
25215,apc_propellers_18x8,t_motor_MN3515KV400,165.35999999999999,182.46,126.3,85.33,81.85000000000001,94.73,299.88,351.12,189.47999999999996,2398.743897,65.0877686,228.6,203.2,547.0774027200976,0.0238732414637843,14.8,0.0018907846020000004
25216,apc_propellers_18x8,t_motor_MN3520KV400,189.0,210.0,144.12,89.7,86.51,97.32,376.97999999999996,444.66,240.0,2256.448791,65.090065,228.6,203.2,547.0990080107072,0.0238732414637843,14.8,0.002124784602
25227,apc_propellers_18x8,t_motor_MN5212KV420,198.54000000000002,231.12000000000003,185.94,87.82,83.42,89.88,426.72,540.9599999999999,378.9599999999999,2172.849243,65.0916519,228.6,203.2,547.3366662074123,0.022736420441699334,14.8,0.0022867846020000002
25247,apc_propellers_18x8,t_motor_U7_V2.0KV490,180.54,231.47999999999996,140.58,95.89,92.7,98.3,427.44,631.5,277.92,1859.1549690000002,65.0945892,228.6,203.2,547.7687720196036,0.01948836037859943,11.100000000000001,0.0025867846019999997
25267,apc_propellers_18x8E,kde_direct_KDE3520XF_400,222.54000000000002,273.24,180.12,94.43,89.59000000000002,98.77999999999999,369.36,484.44,284.21999999999997,2420.802246,65.0879364,228.6,203.2,548.2008778317947,0.0239,14.8,0.001907895786
25271,apc_propellers_18x8E,kde_direct_KDE4215XF_465,246.9,266.46,204.12000000000003,84.76,83.23,87.65999999999998,491.34,550.38,391.56,1992.172302,65.0882339,228.6,203.2,548.2872989942331,0.0205,14.8,0.0019378957859999997
25276,apc_propellers_18x8E,kde_direct_KDE600XF_530_G3,765.6,611.16,263.52000000000004,84.87,85.13,89.46,1440.4199999999998,1253.46,555.78,1737.009888,65.098526,228.6,203.2,548.3953254472808,0.018,22.200000000000003,0.0029878957859999994
25281,apc_propellers_18x8E,kde_direct_KDE700XF_535_G3,1331.2800000000002,816.72,343.86,83.88,90.01,91.79,3659.9399999999996,1663.38,795.78,1611.7261950000002,65.1064606,228.6,203.2,548.5033519003287,0.0178,29.6,0.003797895786
25320,apc_propellers_18x8E,t_motor_AT3530KV580,330.42,266.46,179.1,77.73,79.29,81.5,871.5,677.1,410.52000000000004,1554.577515,65.0910568,228.6,203.2,549.3459582341015,0.016464304457782276,14.8,0.0022258957859999998
25322,apc_propellers_18x8E,t_motor_AT4120KV500,329.64,323.1,227.52000000000004,89.79,89.97000000000001,92.68,751.4399999999999,734.0400000000001,473.7,1718.446656,65.0914688,228.6,203.2,549.3891688153207,0.019098593171027443,14.8,0.0022678957859999997
25323,apc_propellers_18x8E,t_motor_AT4120KV560,344.21999999999997,317.1,218.28,81.8,82.35000000000001,84.39,886.62,805.2,505.25999999999993,1564.045167,65.0911713,228.6,203.2,549.4107741059303,0.017052315331274503,14.8,0.0022378957859999996
25325,apc_propellers_18x8E,t_motor_AT4125KV540,359.4599999999999,352.62,239.45999999999998,86.47000000000001,86.62,88.51,896.88,868.38,536.82,1594.6192019999999,65.0944061,228.6,203.2,549.4539846871494,0.01768388256576615,14.8,0.002567895785999999
25361,apc_propellers_18x8E,t_motor_MN3515KV400,185.7,211.62000000000003,131.76000000000002,86.40999999999998,83.36,94.39,296.34,347.7,189.47999999999996,2420.038329,65.0842972,228.6,203.2,550.2317751490936,0.0238732414637843,14.8,0.0015358957859999997
25362,apc_propellers_18x8E,t_motor_MN3520KV400,216.83999999999997,252.05999999999997,156.96,91.7,88.71,97.60000000000001,363.9,436.61999999999995,240.0,2272.290528,65.086586,228.6,203.2,550.2533804397032,0.0238732414637843,14.8,0.0017698957859999997
25373,apc_propellers_18x8E,t_motor_MN5212KV420,229.37999999999997,279.47999999999996,214.97999999999996,90.04,86.02999999999999,91.12,407.88000000000005,527.9399999999999,378.9599999999999,2181.637938,65.0881729,228.6,203.2,550.4910386364083,0.022736420441699334,14.8,0.0019318957860000002
25393,apc_propellers_18x8E,t_motor_U7_V2.0KV490,202.55999999999997,277.86,149.22,97.0,94.37,98.72000000000001,408.36,610.5600000000001,277.92,1890.1918950000002,65.0911179,228.6,203.2,550.9231444485996,0.01948836037859943,11.100000000000001,0.0022318957859999997
25413,apc_propellers_18x8W,kde_direct_KDE3520XF_400,231.12000000000003,287.46,166.38,91.09000000000002,88.38,96.48,403.56,493.2,284.21999999999997,2175.477357,65.0920486,228.6,203.2,551.3552502607907,0.0239,14.8,0.0023272851000000006
25417,apc_propellers_18x8W,kde_direct_KDE4215XF_465,262.38,281.1,191.46,82.82,82.18,85.95,529.38,562.8,391.56,1854.424071,65.0923462,228.6,203.2,551.4416714232291,0.0205,14.8,0.0023572851
25422,apc_propellers_18x8W,kde_direct_KDE600XF_530_G3,818.4,683.4599999999999,258.6,82.77,85.45,89.15999999999998,1650.9600000000003,1259.5800000000002,555.78,1604.0205690000003,65.1026306,228.6,203.2,551.5496978762768,0.018,22.200000000000003,0.0034072851
25466,apc_propellers_18x8W,t_motor_AT3530KV580,371.94,279.18,165.42,78.36,78.95,80.97000000000001,860.5800000000002,697.32,410.52000000000004,1412.686431,65.0951691,228.6,203.2,552.5003306630975,0.016464304457782276,14.8,0.0026452851000000003
25468,apc_propellers_18x8W,t_motor_AT4120KV500,370.92,363.5400000000001,213.12000000000003,90.5,90.52999999999999,92.05,742.8599999999999,733.02,473.7,1540.942383,65.0955734,228.6,203.2,552.5435412443167,0.019098593171027443,14.8,0.0026872851000000002
25469,apc_propellers_18x8W,t_motor_AT4120KV560,389.28,353.58,201.3,82.67,82.77,83.89999999999999,859.7399999999999,806.82,505.25999999999993,1369.487733,65.0952835,228.6,203.2,552.5651465349263,0.017052315331274503,14.8,0.0026572851
25471,apc_propellers_18x8W,t_motor_AT4125KV540,407.4599999999999,406.08000000000004,224.33999999999997,87.49,87.49,88.24,856.9800000000001,854.94,536.82,1481.2707810000002,65.0985184,228.6,203.2,552.6083571161454,0.01768388256576615,14.8,0.0029872850999999997
25507,apc_propellers_18x8W,t_motor_MN3515KV400,185.94,200.64,117.41999999999999,81.76,80.02999999999999,91.60000000000001,326.82000000000005,359.88,189.47999999999996,2204.857911,65.0884018,228.6,203.2,553.3861475780895,0.0238732414637843,14.8,0.0019552851000000007
25508,apc_propellers_18x8W,t_motor_MN3520KV400,223.86,255.47999999999996,142.62,88.3,86.85000000000001,95.29,398.28,447.72,240.0,2078.0498669999997,65.0906982,228.6,203.2,553.4077528686992,0.0238732414637843,14.8,0.0021892851
25514,apc_propellers_18x8W,t_motor_MN4012KV480,247.08,197.22,96.72000000000001,77.46,79.37,87.36,520.68,426.11999999999995,183.18,1750.7686169999997,65.0867538,228.6,203.2,553.5373846123565,0.019894367886486918,14.8,0.0017872851000000003
25519,apc_propellers_18x8W,t_motor_MN5212KV420,239.82,297.42,201.12000000000003,87.27,85.17,89.02999999999999,443.58000000000004,536.22,378.9599999999999,2006.458557,65.0922852,228.6,203.2,553.6454110654043,0.022736420441699334,14.8,0.0023512851000000007
25539,apc_propellers_18x8W,t_motor_U7_V2.0KV490,219.05999999999997,297.0,136.26000000000002,95.52999999999999,94.19,98.17,476.28,623.82,277.92,1740.22815,65.0952225,228.6,203.2,554.0775168775956,0.01948836037859943,11.100000000000001,0.0026512851
25568,apc_propellers_19x10E,kde_direct_KDE600XF_530_G3,848.3399999999999,422.64,192.83999999999997,80.10000000000001,77.57,87.11,1904.3399999999997,1526.82,555.78,1552.57782,65.0991135,241.3,254.0,554.7040703052728,0.018,22.200000000000003,0.0030480418199999994
25573,apc_propellers_19x10E,kde_direct_KDE700XF_535_G3,1542.6,822.06,242.16000000000003,81.02999999999999,88.8,90.21,4440.42,1824.12,795.78,1320.3928529999998,65.107048,241.3,254.0,554.8120967583206,0.0178,29.6,0.0038580418200000006
25617,apc_propellers_19x10E,t_motor_AT4125KV540,396.17999999999995,291.71999999999997,187.85999999999999,79.23,82.19,86.76,1478.8799999999999,1036.56,536.82,1384.288605,65.0949936,241.3,254.0,555.7627295451414,0.01768388256576615,14.8,0.00262804182
25665,apc_propellers_19x10E,t_motor_MN5212KV420,224.45999999999998,234.83999999999997,174.47999999999996,77.37,76.07,84.64999999999999,554.0400000000001,590.88,378.9599999999999,1932.5566410000001,65.0887604,241.3,254.0,556.7997834944003,0.022736420441699334,14.8,0.00199204182
25685,apc_propellers_19x10E,t_motor_U7_V2.0KV490,231.18,236.7,125.22000000000001,89.87,89.13,97.24,672.72,717.66,277.92,1673.5550549999998,65.0917053,241.3,254.0,557.2318893065916,0.01948836037859943,11.100000000000001,0.00229204182
25714,apc_propellers_19x11,kde_direct_KDE600XF_530_G3,849.5400000000001,638.34,149.52,78.18,83.27,85.36,2093.58,1366.32,555.78,1103.784027,65.1019974,241.3,279.4,557.8584427342688,0.018,22.200000000000003,0.0033427846019999994
25763,apc_propellers_19x11,t_motor_AT4125KV540,408.66,236.04000000000002,145.8,78.34000000000002,79.06,85.39,1569.8399999999997,1132.02,536.82,1202.577117,65.0978851,241.3,279.4,558.9171019741374,0.01768388256576615,14.8,0.0029227846019999996
26143,apc_propellers_19x8E,kde_direct_KDE3520XF_400,254.45999999999998,300.42,187.32,92.23,88.60000000000001,98.92,416.16,504.36,284.21999999999997,2324.394837,65.0885315,241.3,203.2,567.1271124057708,0.0239,14.8,0.0019680418200000004
26147,apc_propellers_19x8E,kde_direct_KDE4215XF_465,285.96,294.0,213.72,83.33,82.86,88.15999999999998,557.58,575.7,391.56,1950.5040900000001,65.0888214,241.3,203.2,567.2135335682091,0.0205,14.8,0.00199804182
26152,apc_propellers_19x8E,kde_direct_KDE600XF_530_G3,900.5400000000001,714.12,279.06,83.0,86.63,91.31,1819.2,1302.6600000000003,555.78,1672.103211,65.0991135,241.3,203.2,567.3215600212569,0.018,22.200000000000003,0.0030480418199999994
26157,apc_propellers_19x8E,kde_direct_KDE700XF_535_G3,1587.06,876.06,380.4,84.38,91.27,94.29,4140.78,1793.5800000000002,795.78,1595.6118149999998,65.107048,241.3,203.2,567.4295864743046,0.0178,29.6,0.0038580418200000006
26196,apc_propellers_19x8E,t_motor_AT3530KV580,406.86,295.8,185.28,78.87,80.37,83.15999999999998,959.7,717.0600000000001,410.52000000000004,1540.0971690000001,65.0916443,241.3,203.2,568.2721928080775,0.016464304457782276,14.8,0.0022860418199999997
26198,apc_propellers_19x8E,t_motor_AT4120KV500,405.72,368.1,234.95999999999998,91.11,91.54,94.44,827.7600000000001,764.7,473.7,1688.923095,65.0920563,241.3,203.2,568.3154033892968,0.019098593171027443,14.8,0.00232804182
26199,apc_propellers_19x8E,t_motor_AT4120KV560,427.32000000000005,365.21999999999997,228.23999999999998,83.36,83.93,86.18,967.44,841.7399999999999,505.25999999999993,1547.256042,65.0917587,241.3,203.2,568.3370086799063,0.017052315331274503,14.8,0.00229804182
26201,apc_propellers_19x8E,t_motor_AT4125KV540,449.52000000000004,413.64,248.76000000000002,88.42,88.69,90.52,971.3399999999999,898.7399999999999,536.82,1590.3707880000002,65.0949936,241.3,203.2,568.3802192611254,0.01768388256576615,14.8,0.00262804182
26238,apc_propellers_19x8E,t_motor_MN3520KV400,247.26000000000002,271.56,158.58,89.59000000000002,87.74,97.68,408.66,454.8,240.0,2211.8622450000003,65.0871735,241.3,203.2,569.1796150136792,0.0238732414637843,14.8,0.00183004182
26249,apc_propellers_19x8E,t_motor_MN5212KV420,263.21999999999997,307.62,225.78,88.21,85.22000000000001,91.22000000000001,459.78,550.02,378.9599999999999,2156.53125,65.0887604,241.3,203.2,569.4172732103843,0.022736420441699334,14.8,0.00199204182
26266,apc_propellers_19x8E,t_motor_U5KV400,141.06,215.04000000000002,129.18,92.07,82.47000000000001,93.88,210.18,349.5,189.47999999999996,2344.583679,65.0855865,241.3,203.2,569.7845631507469,0.0238732414637843,11.100000000000001,0.0016680418200000003
26289,apc_propellers_19x8W,kde_direct_KDE3520XF_400,267.18,318.84,173.04,89.29,87.62,96.45,445.5,511.32000000000005,284.21999999999997,2004.583191,65.0932312,241.3,203.2,570.2814848347668,0.0239,14.8,0.002448121476
